settlementDate,settlementPeriod,System total load Consumption
2022-11-25,3.0,25000.0
2022-11-25,4.0,24395.0
2022-11-25,5.0,23773.0
2022-11-25,6.0,23376.0
2022-11-25,7.0,23001.0
2022-11-25,8.0,22824.0
2022-11-25,9.0,22917.0
2022-11-25,10.0,23119.0
2022-11-25,11.0,24052.0
2022-11-25,12.0,26199.0
2022-11-25,13.0,28759.0
2022-11-25,14.0,31700.0
2022-11-25,15.0,34094.0
2022-11-25,16.0,35011.0
2022-11-25,17.0,35657.0
2022-11-25,18.0,36204.0
2022-11-25,19.0,36765.0
2022-11-25,20.0,37144.0
2022-11-25,21.0,37198.0
2022-11-25,22.0,37287.0
2022-11-25,23.0,37466.0
2022-11-25,24.0,37605.0
2022-11-25,25.0,37558.0
2022-11-25,26.0,37482.0
2022-11-25,27.0,37068.0
2022-11-25,28.0,36617.0
2022-11-25,29.0,36312.0
2022-11-25,30.0,36009.0
2022-11-25,31.0,36088.0
2022-11-25,32.0,36941.0
2022-11-25,33.0,38595.0
2022-11-25,34.0,39763.0
2022-11-25,35.0,39919.0
2022-11-25,36.0,39451.0
2022-11-25,37.0,38939.0
2022-11-25,38.0,38431.0
2022-11-25,39.0,37435.0
2022-11-25,40.0,35993.0
2022-11-25,41.0,34521.0
2022-11-25,42.0,33327.0
2022-11-25,43.0,32066.0
2022-11-25,44.0,30736.0
2022-11-25,45.0,29456.0
2022-11-25,46.0,27516.0
2022-11-25,47.0,25977.0
2022-11-25,48.0,25479.0
2022-11-26,1.0,25174.0
2022-11-26,2.0,24931.0
2022-11-26,3.0,24316.0
2022-11-26,4.0,23690.0
2022-11-26,5.0,23208.0
2022-11-26,6.0,22781.0
2022-11-26,7.0,22251.0
2022-11-26,8.0,21609.0
2022-11-26,9.0,21320.0
2022-11-26,10.0,21519.0
2022-11-26,11.0,21819.0
2022-11-26,12.0,22667.0
2022-11-26,13.0,23926.0
2022-11-26,14.0,25169.0
2022-11-26,15.0,26215.0
2022-11-26,16.0,27487.0
2022-11-26,17.0,29155.0
2022-11-26,18.0,30619.0
2022-11-26,19.0,31745.0
2022-11-26,20.0,32298.0
2022-11-26,21.0,32627.0
2022-11-26,22.0,32802.0
2022-11-26,23.0,32912.0
2022-11-26,24.0,33122.0
2022-11-26,25.0,33269.0
2022-11-26,26.0,33078.0
2022-11-26,27.0,32790.0
2022-11-26,28.0,32605.0
2022-11-26,29.0,32381.0
2022-11-26,30.0,32246.0
2022-11-26,31.0,32246.0
2022-11-26,32.0,32798.0
2022-11-26,33.0,34478.0
2022-11-26,34.0,36004.0
2022-11-26,35.0,36315.0
2022-11-26,36.0,35868.0
2022-11-26,37.0,34984.0
2022-11-26,38.0,33784.0
2022-11-26,39.0,32517.0
2022-11-26,40.0,31440.0
2022-11-26,41.0,30488.0
2022-11-26,42.0,29533.0
2022-11-26,43.0,28580.0
2022-11-26,44.0,27454.0
2022-11-26,45.0,26261.0
2022-11-26,46.0,25088.0
2022-11-26,47.0,23992.0
2022-11-26,48.0,23375.0
2022-11-27,1.0,23251.0
2022-11-27,2.0,23141.0
2022-11-27,3.0,22416.0
2022-11-27,4.0,21758.0
2022-11-27,5.0,21242.0
2022-11-27,6.0,20769.0
2022-11-27,7.0,20362.0
2022-11-27,8.0,20100.0
2022-11-27,9.0,19735.0
2022-11-27,10.0,19786.0
2022-11-27,11.0,20095.0
2022-11-27,12.0,20460.0
2022-11-27,13.0,21125.0
2022-11-27,14.0,21975.0
2022-11-27,15.0,22913.0
2022-11-27,16.0,24248.0
2022-11-27,17.0,25854.0
2022-11-27,18.0,27139.0
2022-11-27,19.0,28361.0
2022-11-27,20.0,29372.0
2022-11-27,21.0,30038.0
2022-11-27,22.0,30527.0
2022-11-27,23.0,31154.0
2022-11-27,24.0,31727.0
2022-11-27,25.0,31978.0
2022-11-27,26.0,32012.0
2022-11-27,27.0,31948.0
2022-11-27,28.0,31764.0
2022-11-27,29.0,31836.0
2022-11-27,30.0,32003.0
2022-11-27,31.0,32301.0
2022-11-27,32.0,33235.0
2022-11-27,33.0,34775.0
2022-11-27,34.0,36420.0
2022-11-27,35.0,36884.0
2022-11-27,36.0,36179.0
2022-11-27,37.0,35291.0
2022-11-27,38.0,34309.0
2022-11-27,39.0,33258.0
2022-11-27,40.0,32320.0
2022-11-27,41.0,31400.0
2022-11-27,42.0,30226.0
2022-11-27,43.0,29046.0
2022-11-27,44.0,27726.0
2022-11-27,45.0,26369.0
2022-11-27,46.0,24931.0
2022-11-27,47.0,23636.0
2022-11-27,48.0,23174.0
2022-11-28,1.0,23680.0
2022-11-28,2.0,23745.0
2022-11-28,3.0,23173.0
2022-11-28,4.0,22557.0
2022-11-28,5.0,22212.0
2022-11-28,6.0,21981.0
2022-11-28,7.0,21672.0
2022-11-28,8.0,21561.0
2022-11-28,9.0,21657.0
2022-11-28,10.0,22202.0
2022-11-28,11.0,23315.0
2022-11-28,12.0,25406.0
2022-11-28,13.0,28171.0
2022-11-28,14.0,31112.0
2022-11-28,15.0,33337.0
2022-11-28,16.0,34473.0
2022-11-28,17.0,35375.0
2022-11-28,18.0,36476.0
2022-11-28,19.0,37526.0
2022-11-28,20.0,37755.0
2022-11-28,21.0,38072.0
2022-11-28,22.0,38526.0
2022-11-28,23.0,38697.0
2022-11-28,24.0,38671.0
2022-11-28,25.0,38349.0
2022-11-28,26.0,38170.0
2022-11-28,27.0,37903.0
2022-11-28,28.0,37560.0
2022-11-28,29.0,37313.0
2022-11-28,30.0,36927.0
2022-11-28,31.0,37228.0
2022-11-28,32.0,38483.0
2022-11-28,33.0,40285.0
2022-11-28,34.0,41433.0
2022-11-28,35.0,41479.0
2022-11-28,36.0,41332.0
2022-11-28,37.0,41008.0
2022-11-28,38.0,39865.0
2022-11-28,39.0,38587.0
2022-11-28,40.0,37438.0
2022-11-28,41.0,36057.0
2022-11-28,42.0,34501.0
2022-11-28,43.0,32870.0
2022-11-28,44.0,31150.0
2022-11-28,45.0,29281.0
2022-11-28,46.0,27589.0
2022-11-28,47.0,26191.0
2022-11-28,48.0,25401.0
2022-11-29,1.0,25759.0
2022-11-29,2.0,25793.0
2022-11-29,3.0,25314.0
2022-11-29,4.0,24737.0
2022-11-29,5.0,24338.0
2022-11-29,6.0,24137.0
2022-11-29,7.0,23731.0
2022-11-29,8.0,23269.0
2022-11-29,9.0,23185.0
2022-11-29,10.0,23648.0
2022-11-29,11.0,24416.0
2022-11-29,12.0,26272.0
2022-11-29,13.0,29076.0
2022-11-29,14.0,31940.0
2022-11-29,15.0,33860.0
2022-11-29,16.0,34688.0
2022-11-29,17.0,35669.0
2022-11-29,18.0,36920.0
2022-11-29,19.0,37823.0
2022-11-29,20.0,38145.0
2022-11-29,21.0,38552.0
2022-11-29,22.0,39103.0
2022-11-29,23.0,39594.0
2022-11-29,24.0,39924.0
2022-11-29,25.0,39733.0
2022-11-29,26.0,39140.0
2022-11-29,27.0,38756.0
2022-11-29,28.0,38338.0
2022-11-29,29.0,37653.0
2022-11-29,30.0,37270.0
2022-11-29,31.0,37493.0
2022-11-29,32.0,39057.0
2022-11-29,33.0,41136.0
2022-11-29,34.0,41696.0
2022-11-29,35.0,41795.0
2022-11-29,36.0,41345.0
2022-11-29,37.0,40611.0
2022-11-29,38.0,39558.0
2022-11-29,39.0,38104.0
2022-11-29,40.0,37303.0
2022-11-29,41.0,36235.0
2022-11-29,42.0,34529.0
2022-11-29,43.0,32874.0
2022-11-29,44.0,31394.0
2022-11-29,45.0,29698.0
2022-11-29,46.0,27854.0
2022-11-29,47.0,26360.0
2022-11-29,48.0,25831.0
2022-11-30,1.0,25469.0
2022-11-30,2.0,25574.0
2022-11-30,3.0,25048.0
2022-11-30,4.0,24455.0
2022-11-30,5.0,24017.0
2022-11-30,6.0,23604.0
2022-11-30,7.0,23236.0
2022-11-30,8.0,23017.0
2022-11-30,9.0,22974.0
2022-11-30,10.0,23228.0
2022-11-30,11.0,23693.0
2022-11-30,12.0,25414.0
2022-11-30,13.0,28274.0
2022-11-30,14.0,31470.0
2022-11-30,15.0,34194.0
2022-11-30,16.0,35750.0
2022-11-30,17.0,36255.0
2022-11-30,18.0,36765.0
2022-11-30,19.0,37794.0
2022-11-30,20.0,38166.0
2022-11-30,21.0,38865.0
2022-11-30,22.0,39340.0
2022-11-30,23.0,39122.0
2022-11-30,24.0,39157.0
2022-11-30,25.0,39346.0
2022-11-30,26.0,39625.0
2022-11-30,27.0,39384.0
2022-11-30,28.0,38807.0
2022-11-30,29.0,38571.0
2022-11-30,30.0,38356.0
2022-11-30,31.0,38434.0
2022-11-30,32.0,39357.0
2022-11-30,33.0,40969.0
2022-11-30,34.0,41829.0
2022-11-30,35.0,41973.0
2022-11-30,36.0,41729.0
2022-11-30,37.0,41043.0
2022-11-30,38.0,40089.0
2022-11-30,39.0,38700.0
2022-11-30,40.0,37549.0
2022-11-30,41.0,36586.0
2022-11-30,42.0,35182.0
2022-11-30,43.0,33551.0
2022-11-30,44.0,31717.0
2022-11-30,45.0,30010.0
2022-11-30,46.0,28413.0
2022-11-30,47.0,26804.0
2022-11-30,48.0,26041.0
2022-12-01,1.0,26252.0
2022-12-01,2.0,26393.0
2022-12-01,3.0,25879.0
2022-12-01,4.0,25251.0
2022-12-01,5.0,24935.0
2022-12-01,6.0,24627.0
2022-12-01,7.0,24164.0
2022-12-01,8.0,23954.0
2022-12-01,9.0,23916.0
2022-12-01,10.0,24383.0
2022-12-01,11.0,25256.0
2022-12-01,12.0,27015.0
2022-12-01,13.0,29665.0
2022-12-01,14.0,32728.0
2022-12-01,15.0,35064.0
2022-12-01,16.0,36169.0
2022-12-01,17.0,36870.0
2022-12-01,18.0,37818.0
2022-12-01,19.0,38477.0
2022-12-01,20.0,38390.0
2022-12-01,21.0,38527.0
2022-12-01,22.0,39220.0
2022-12-01,23.0,39984.0
2022-12-01,24.0,40482.0
2022-12-01,25.0,40622.0
2022-12-01,26.0,40734.0
2022-12-01,27.0,41580.0
2022-12-01,28.0,41399.0
2022-12-01,29.0,40127.0
2022-12-01,30.0,39008.0
2022-12-01,31.0,38194.0
2022-12-01,32.0,38402.0
2022-12-01,33.0,34926.0
2022-12-01,34.0,31259.0
2022-12-01,35.0,31703.0
2022-12-01,36.0,31815.0
2022-12-01,37.0,31552.0
2022-12-01,38.0,30624.0
2022-12-01,39.0,29889.0
2022-12-01,40.0,29211.0
2022-12-01,41.0,28204.0
2022-12-01,42.0,27684.0
2022-12-01,43.0,27749.0
2022-12-01,44.0,27459.0
2022-12-01,45.0,27193.0
2022-12-01,46.0,26813.0
2022-12-01,47.0,26564.0
2022-12-01,48.0,26380.0
2022-12-02,1.0,25312.0
2022-12-02,2.0,25686.0
2022-12-02,3.0,25232.0
2022-12-02,4.0,24623.0
2022-12-02,5.0,24310.0
2022-12-02,6.0,23976.0
2022-12-02,7.0,23484.0
2022-12-02,8.0,23215.0
2022-12-02,9.0,23106.0
2022-12-02,10.0,23519.0
2022-12-02,11.0,24546.0
2022-12-02,12.0,26721.0
2022-12-02,13.0,29556.0
2022-12-02,14.0,32531.0
2022-12-02,15.0,35050.0
2022-12-02,16.0,36445.0
2022-12-02,17.0,36717.0
2022-12-02,18.0,36873.0
2022-12-02,19.0,37505.0
2022-12-02,20.0,37936.0
2022-12-02,21.0,38443.0
2022-12-02,22.0,38793.0
2022-12-02,23.0,38786.0
2022-12-02,24.0,38908.0
2022-12-02,25.0,38988.0
2022-12-02,26.0,38906.0
2022-12-02,27.0,38505.0
2022-12-02,28.0,38306.0
2022-12-02,29.0,37919.0
2022-12-02,30.0,37404.0
2022-12-02,31.0,37459.0
2022-12-02,32.0,38563.0
2022-12-02,33.0,39701.0
2022-12-02,34.0,40321.0
2022-12-02,35.0,40494.0
2022-12-02,36.0,40086.0
2022-12-02,37.0,39179.0
2022-12-02,38.0,38301.0
2022-12-02,39.0,37338.0
2022-12-02,40.0,36329.0
2022-12-02,41.0,35103.0
2022-12-02,42.0,33670.0
2022-12-02,43.0,32171.0
2022-12-02,44.0,30502.0
2022-12-02,45.0,29110.0
2022-12-02,46.0,27934.0
2022-12-02,47.0,26545.0
2022-12-02,48.0,25768.0
2022-12-03,1.0,26796.0
2022-12-03,2.0,26280.0
2022-12-03,3.0,25662.0
2022-12-03,4.0,25105.0
2022-12-03,5.0,24646.0
2022-12-03,6.0,23995.0
2022-12-03,7.0,23547.0
2022-12-03,8.0,23380.0
2022-12-03,9.0,23238.0
2022-12-03,10.0,23424.0
2022-12-03,11.0,23911.0
2022-12-03,12.0,24526.0
2022-12-03,13.0,25325.0
2022-12-03,14.0,26670.0
2022-12-03,15.0,28048.0
2022-12-03,16.0,29340.0
2022-12-03,17.0,30694.0
2022-12-03,18.0,31765.0
2022-12-03,19.0,32758.0
2022-12-03,20.0,33491.0
2022-12-03,21.0,34426.0
2022-12-03,22.0,34998.0
2022-12-03,23.0,35106.0
2022-12-03,24.0,35142.0
2022-12-03,25.0,34965.0
2022-12-03,26.0,35046.0
2022-12-03,27.0,35089.0
2022-12-03,28.0,34988.0
2022-12-03,29.0,34761.0
2022-12-03,30.0,34521.0
2022-12-03,31.0,34837.0
2022-12-03,32.0,35776.0
2022-12-03,33.0,36964.0
2022-12-03,34.0,38127.0
2022-12-03,35.0,38737.0
2022-12-03,36.0,38207.0
2022-12-03,37.0,37163.0
2022-12-03,38.0,35881.0
2022-12-03,39.0,34510.0
2022-12-03,40.0,33363.0
2022-12-03,41.0,32413.0
2022-12-03,42.0,31602.0
2022-12-03,43.0,30627.0
2022-12-03,44.0,29354.0
2022-12-03,45.0,28105.0
2022-12-03,46.0,26943.0
2022-12-03,47.0,25902.0
2022-12-03,48.0,25279.0
2022-12-04,1.0,25432.0
2022-12-04,2.0,25386.0
2022-12-04,3.0,24806.0
2022-12-04,4.0,24259.0
2022-12-04,5.0,23941.0
2022-12-04,6.0,23603.0
2022-12-04,7.0,23135.0
2022-12-04,8.0,22757.0
2022-12-04,9.0,22558.0
2022-12-04,10.0,22500.0
2022-12-04,11.0,22631.0
2022-12-04,12.0,23318.0
2022-12-04,13.0,24205.0
2022-12-04,14.0,25032.0
2022-12-04,15.0,26023.0
2022-12-04,16.0,27309.0
2022-12-04,17.0,28857.0
2022-12-04,18.0,30443.0
2022-12-04,19.0,31895.0
2022-12-04,20.0,32759.0
2022-12-04,21.0,33237.0
2022-12-04,22.0,33755.0
2022-12-04,23.0,34386.0
2022-12-04,24.0,34975.0
2022-12-04,25.0,35178.0
2022-12-04,26.0,35226.0
2022-12-04,27.0,35217.0
2022-12-04,28.0,35243.0
2022-12-04,29.0,35360.0
2022-12-04,30.0,35648.0
2022-12-04,31.0,36121.0
2022-12-04,32.0,37199.0
2022-12-04,33.0,38738.0
2022-12-04,34.0,39526.0
2022-12-04,35.0,39472.0
2022-12-04,36.0,38748.0
2022-12-04,37.0,37801.0
2022-12-04,38.0,37011.0
2022-12-04,39.0,36270.0
2022-12-04,40.0,35429.0
2022-12-04,41.0,34203.0
2022-12-04,42.0,32931.0
2022-12-04,43.0,31820.0
2022-12-04,44.0,30365.0
2022-12-04,45.0,28922.0
2022-12-04,46.0,27473.0
2022-12-04,47.0,25967.0
2022-12-04,48.0,25290.0
2022-12-05,1.0,25524.0
2022-12-05,2.0,26039.0
2022-12-05,3.0,25892.0
2022-12-05,4.0,25333.0
2022-12-05,5.0,24918.0
2022-12-05,6.0,24586.0
2022-12-05,7.0,24116.0
2022-12-05,8.0,23580.0
2022-12-05,9.0,23669.0
2022-12-05,10.0,23731.0
2022-12-05,11.0,24526.0
2022-12-05,12.0,25666.0
2022-12-05,13.0,28362.0
2022-12-05,14.0,30989.0
2022-12-05,15.0,34547.0
2022-12-05,16.0,36646.0
2022-12-05,17.0,38018.0
2022-12-05,18.0,38710.0
2022-12-05,19.0,39659.0
2022-12-05,20.0,40107.0
2022-12-05,21.0,40098.0
2022-12-05,22.0,40252.0
2022-12-05,23.0,40316.0
2022-12-05,24.0,40507.0
2022-12-05,25.0,40930.0
2022-12-05,26.0,40944.0
2022-12-05,27.0,41044.0
2022-12-05,28.0,40833.0
2022-12-05,29.0,40626.0
2022-12-05,30.0,40476.0
2022-12-05,31.0,40554.0
2022-12-05,32.0,41518.0
2022-12-05,33.0,42930.0
2022-12-05,34.0,43719.0
2022-12-05,35.0,44324.0
2022-12-05,36.0,44337.0
2022-12-05,37.0,43369.0
2022-12-05,38.0,42206.0
2022-12-05,39.0,40795.0
2022-12-05,40.0,39248.0
2022-12-05,41.0,38159.0
2022-12-05,42.0,36770.0
2022-12-05,43.0,35069.0
2022-12-05,44.0,32853.0
2022-12-05,45.0,30780.0
2022-12-05,46.0,29131.0
2022-12-05,47.0,27436.0
2022-12-05,48.0,26308.0
2022-12-06,1.0,26437.0
2022-12-06,2.0,26376.0
2022-12-06,3.0,25725.0
2022-12-06,4.0,25235.0
2022-12-06,5.0,24759.0
2022-12-06,6.0,24377.0
2022-12-06,7.0,24039.0
2022-12-06,8.0,23711.0
2022-12-06,9.0,23665.0
2022-12-06,10.0,24043.0
2022-12-06,11.0,24895.0
2022-12-06,12.0,26731.0
2022-12-06,13.0,29386.0
2022-12-06,14.0,32463.0
2022-12-06,15.0,34785.0
2022-12-06,16.0,35958.0
2022-12-06,17.0,37023.0
2022-12-06,18.0,37893.0
2022-12-06,19.0,38376.0
2022-12-06,20.0,38811.0
2022-12-06,21.0,39063.0
2022-12-06,22.0,39190.0
2022-12-06,23.0,39441.0
2022-12-06,24.0,39718.0
2022-12-06,25.0,39973.0
2022-12-06,26.0,39957.0
2022-12-06,27.0,39616.0
2022-12-06,28.0,39202.0
2022-12-06,29.0,38883.0
2022-12-06,30.0,38795.0
2022-12-06,31.0,39039.0
2022-12-06,32.0,40106.0
2022-12-06,33.0,41678.0
2022-12-06,34.0,42523.0
2022-12-06,35.0,42565.0
2022-12-06,36.0,42092.0
2022-12-06,37.0,41560.0
2022-12-06,38.0,40994.0
2022-12-06,39.0,40023.0
2022-12-06,40.0,38695.0
2022-12-06,41.0,37375.0
2022-12-06,42.0,35782.0
2022-12-06,43.0,33996.0
2022-12-06,44.0,32276.0
2022-12-06,45.0,30404.0
2022-12-06,46.0,28554.0
2022-12-06,47.0,27183.0
2022-12-06,48.0,26478.0
2022-12-07,1.0,26880.0
2022-12-07,2.0,27010.0
2022-12-07,3.0,26503.0
2022-12-07,4.0,25833.0
2022-12-07,5.0,25468.0
2022-12-07,6.0,25292.0
2022-12-07,7.0,24907.0
2022-12-07,8.0,24606.0
2022-12-07,9.0,24591.0
2022-12-07,10.0,24965.0
2022-12-07,11.0,25947.0
2022-12-07,12.0,28200.0
2022-12-07,13.0,31080.0
2022-12-07,14.0,34076.0
2022-12-07,15.0,36349.0
2022-12-07,16.0,37438.0
2022-12-07,17.0,37898.0
2022-12-07,18.0,38729.0
2022-12-07,19.0,39800.0
2022-12-07,20.0,40095.0
2022-12-07,21.0,40524.0
2022-12-07,22.0,40946.0
2022-12-07,23.0,41069.0
2022-12-07,24.0,41041.0
2022-12-07,25.0,41095.0
2022-12-07,26.0,41188.0
2022-12-07,27.0,41005.0
2022-12-07,28.0,40794.0
2022-12-07,29.0,40656.0
2022-12-07,30.0,40672.0
2022-12-07,31.0,41090.0
2022-12-07,32.0,42106.0
2022-12-07,33.0,43210.0
2022-12-07,34.0,43692.0
2022-12-07,35.0,43576.0
2022-12-07,36.0,43183.0
2022-12-07,37.0,42809.0
2022-12-07,38.0,42935.0
2022-12-07,39.0,42525.0
2022-12-07,40.0,41020.0
2022-12-07,41.0,39382.0
2022-12-07,42.0,37585.0
2022-12-07,43.0,35719.0
2022-12-07,44.0,33754.0
2022-12-07,45.0,32021.0
2022-12-07,46.0,30110.0
2022-12-07,47.0,28344.0
2022-12-07,48.0,27602.0
2022-12-08,1.0,28172.0
2022-12-08,2.0,28369.0
2022-12-08,3.0,27899.0
2022-12-08,4.0,27253.0
2022-12-08,5.0,26929.0
2022-12-08,6.0,26804.0
2022-12-08,7.0,26455.0
2022-12-08,8.0,26203.0
2022-12-08,9.0,26211.0
2022-12-08,10.0,26575.0
2022-12-08,11.0,27588.0
2022-12-08,12.0,29964.0
2022-12-08,13.0,33023.0
2022-12-08,14.0,36196.0
2022-12-08,15.0,38573.0
2022-12-08,16.0,39673.0
2022-12-08,17.0,40252.0
2022-12-08,18.0,40613.0
2022-12-08,19.0,41374.0
2022-12-08,20.0,41950.0
2022-12-08,21.0,42305.0
2022-12-08,22.0,42577.0
2022-12-08,23.0,42592.0
2022-12-08,24.0,42465.0
2022-12-08,25.0,42384.0
2022-12-08,26.0,42319.0
2022-12-08,27.0,42027.0
2022-12-08,28.0,41818.0
2022-12-08,29.0,41793.0
2022-12-08,30.0,41912.0
2022-12-08,31.0,42329.0
2022-12-08,32.0,43340.0
2022-12-08,33.0,44540.0
2022-12-08,34.0,45127.0
2022-12-08,35.0,45041.0
2022-12-08,36.0,44631.0
2022-12-08,37.0,44263.0
2022-12-08,38.0,44417.0
2022-12-08,39.0,44008.0
2022-12-08,40.0,42457.0
2022-12-08,41.0,40763.0
2022-12-08,42.0,38932.0
2022-12-08,43.0,37047.0
2022-12-08,44.0,35049.0
2022-12-08,45.0,33292.0
2022-12-08,46.0,31343.0
2022-12-08,47.0,29561.0
2022-12-08,48.0,28585.0
2022-12-09,1.0,29101.0
2022-12-09,2.0,29175.0
2022-12-09,3.0,28637.0
2022-12-09,4.0,28092.0
2022-12-09,5.0,27886.0
2022-12-09,6.0,27669.0
2022-12-09,7.0,27139.0
2022-12-09,8.0,26821.0
2022-12-09,9.0,26776.0
2022-12-09,10.0,27125.0
2022-12-09,11.0,28039.0
2022-12-09,12.0,30098.0
2022-12-09,13.0,33082.0
2022-12-09,14.0,36559.0
2022-12-09,15.0,39476.0
2022-12-09,16.0,40561.0
2022-12-09,17.0,40806.0
2022-12-09,18.0,41128.0
2022-12-09,19.0,41678.0
2022-12-09,20.0,42051.0
2022-12-09,21.0,42289.0
2022-12-09,22.0,42441.0
2022-12-09,23.0,42510.0
2022-12-09,24.0,42674.0
2022-12-09,25.0,42596.0
2022-12-09,26.0,42175.0
2022-12-09,27.0,41548.0
2022-12-09,28.0,41266.0
2022-12-09,29.0,41289.0
2022-12-09,30.0,41269.0
2022-12-09,31.0,41864.0
2022-12-09,32.0,43137.0
2022-12-09,33.0,44036.0
2022-12-09,34.0,44044.0
2022-12-09,35.0,43919.0
2022-12-09,36.0,43864.0
2022-12-09,37.0,43848.0
2022-12-09,38.0,43439.0
2022-12-09,39.0,42409.0
2022-12-09,40.0,41238.0
2022-12-09,41.0,39716.0
2022-12-09,42.0,37911.0
2022-12-09,43.0,36371.0
2022-12-09,44.0,34794.0
2022-12-09,45.0,32987.0
2022-12-09,46.0,31274.0
2022-12-09,47.0,29904.0
2022-12-09,48.0,29025.0
2022-12-10,1.0,
2022-12-10,2.0,
2022-12-10,3.0,
2022-12-10,4.0,
2022-12-10,5.0,
2022-12-10,6.0,
2022-12-10,7.0,
2022-12-10,8.0,
2022-12-10,9.0,
2022-12-10,10.0,
2022-12-10,11.0,
2022-12-10,12.0,
2022-12-10,13.0,
2022-12-10,14.0,
2022-12-10,15.0,
2022-12-10,16.0,
2022-12-10,17.0,
2022-12-10,18.0,
2022-12-10,19.0,
2022-12-10,20.0,
2022-12-10,21.0,
2022-12-10,22.0,
2022-12-10,23.0,
2022-12-10,24.0,
2022-12-10,25.0,
2022-12-10,26.0,
2022-12-10,27.0,
2022-12-10,28.0,
2022-12-10,29.0,
2022-12-10,30.0,
2022-12-10,31.0,
2022-12-10,32.0,
2022-12-10,33.0,
2022-12-10,34.0,
2022-12-10,35.0,
2022-12-10,36.0,
2022-12-10,37.0,
2022-12-10,38.0,
2022-12-10,39.0,
2022-12-10,40.0,
2022-12-10,41.0,
2022-12-10,42.0,
2022-12-10,43.0,
2022-12-10,44.0,
2022-12-10,45.0,
2022-12-10,46.0,
2022-12-10,47.0,
2022-12-10,48.0,
2022-12-11,1.0,28512.0
2022-12-11,2.0,28588.0
2022-12-11,3.0,27925.0
2022-12-11,4.0,27301.0
2022-12-11,5.0,26871.0
2022-12-11,6.0,26439.0
2022-12-11,7.0,25908.0
2022-12-11,8.0,25507.0
2022-12-11,9.0,25376.0
2022-12-11,10.0,25324.0
2022-12-11,11.0,25279.0
2022-12-11,12.0,25838.0
2022-12-11,13.0,26750.0
2022-12-11,14.0,27545.0
2022-12-11,15.0,28509.0
2022-12-11,16.0,29703.0
2022-12-11,17.0,31287.0
2022-12-11,18.0,33170.0
2022-12-11,19.0,34820.0
2022-12-11,20.0,36217.0
2022-12-11,21.0,37227.0
2022-12-11,22.0,37798.0
2022-12-11,23.0,38398.0
2022-12-11,24.0,38961.0
2022-12-11,25.0,39296.0
2022-12-11,26.0,39388.0
2022-12-11,27.0,39281.0
2022-12-11,28.0,38950.0
2022-12-11,29.0,38730.0
2022-12-11,30.0,38331.0
2022-12-11,31.0,38527.0
2022-12-11,32.0,40047.0
2022-12-11,33.0,41811.0
2022-12-11,34.0,42683.0
2022-12-11,35.0,42757.0
2022-12-11,36.0,42048.0
2022-12-11,37.0,41091.0
2022-12-11,38.0,40153.0
2022-12-11,39.0,39032.0
2022-12-11,40.0,38270.0
2022-12-11,41.0,37543.0
2022-12-11,42.0,36462.0
2022-12-11,43.0,35121.0
2022-12-11,44.0,33455.0
2022-12-11,45.0,31688.0
2022-12-11,46.0,29942.0
2022-12-11,47.0,28524.0
2022-12-11,48.0,27784.0
2022-12-12,1.0,28069.0
2022-12-12,2.0,28357.0
2022-12-12,3.0,27931.0
2022-12-12,4.0,27355.0
2022-12-12,5.0,27107.0
2022-12-12,6.0,26996.0
2022-12-12,7.0,26723.0
2022-12-12,8.0,26473.0
2022-12-12,9.0,26446.0
2022-12-12,10.0,26855.0
2022-12-12,11.0,27654.0
2022-12-12,12.0,29737.0
2022-12-12,13.0,32712.0
2022-12-12,14.0,35959.0
2022-12-12,15.0,38566.0
2022-12-12,16.0,39979.0
2022-12-12,17.0,40906.0
2022-12-12,18.0,41714.0
2022-12-12,19.0,42534.0
2022-12-12,20.0,42930.0
2022-12-12,21.0,43260.0
2022-12-12,22.0,43646.0
2022-12-12,23.0,43867.0
2022-12-12,24.0,44038.0
2022-12-12,25.0,44075.0
2022-12-12,26.0,43975.0
2022-12-12,27.0,43606.0
2022-12-12,28.0,43175.0
2022-12-12,29.0,42902.0
2022-12-12,30.0,42920.0
2022-12-12,31.0,43385.0
2022-12-12,32.0,44254.0
2022-12-12,33.0,45518.0
2022-12-12,34.0,46331.0
2022-12-12,35.0,46272.0
2022-12-12,36.0,46193.0
2022-12-12,37.0,45866.0
2022-12-12,38.0,45366.0
2022-12-12,39.0,44414.0
2022-12-12,40.0,42995.0
2022-12-12,41.0,41478.0
2022-12-12,42.0,39898.0
2022-12-12,43.0,38185.0
2022-12-12,44.0,36018.0
2022-12-12,45.0,33897.0
2022-12-12,46.0,31791.0
2022-12-12,47.0,30045.0
2022-12-12,48.0,29372.0
2022-12-13,1.0,29515.0
2022-12-13,2.0,29577.0
2022-12-13,3.0,28927.0
2022-12-13,4.0,28309.0
2022-12-13,5.0,27946.0
2022-12-13,6.0,27730.0
2022-12-13,7.0,27523.0
2022-12-13,8.0,27307.0
2022-12-13,9.0,27195.0
2022-12-13,10.0,27387.0
2022-12-13,11.0,28262.0
2022-12-13,12.0,30409.0
2022-12-13,13.0,33310.0
2022-12-13,14.0,36612.0
2022-12-13,15.0,39610.0
2022-12-13,16.0,41514.0
2022-12-13,17.0,42174.0
2022-12-13,18.0,42606.0
2022-12-13,19.0,43327.0
2022-12-13,20.0,43533.0
2022-12-13,21.0,43652.0
2022-12-13,22.0,43878.0
2022-12-13,23.0,44143.0
